Year,State,StateCode,CountyCode,CountyName,TotalPop,PS-GWPop,PS-SWPop,PS-TOPop,PS-WGWFr,PS-WGWSa,PS-WGWTo,PS-WSWFr,PS-WSWSa,PS-WSWTo,PS-WFrTo,PS-WSaTo,PS-WTotl,PS-DelDO,PS-DelCO,PS-DelIN,PS-DelPT,PS-DelTO,PS-UsLos,PS-PrCap,PS-RecWW,PS-Facil,PS-FacDB,CO-WGWFr,CO-WGWSa,CO-WGWTo,CO-WSWFr,CO-WSWSa,CO-WSWTo,CO-WFrTo,CO-WSaTo,CO-WTotl,CO-PSDel,CO-WDelv,CO-CUsFr,CO-CUsSa,CO-CUTot,CO-RecWW,DO-SSPop,DO-WGWFr,DO-WGWSa,DO-WGWTo,DO-WSWFr,DO-WSWSa,DO-WSWTo,DO-WFrTo,DO-WSaTo,DO-WTotl,DO-SSPCp,DO-PSPop,DO-PSDel,DO-PSPCp,DO-WDelv,DO-CUsFr,DO-CUsSa,DO-CUTot,IN-WGWFr,IN-WGWSa,IN-WGWTo,IN-WSWFr,IN-WSWSa,IN-WSWTo,IN-WFrTo,IN-WSaTo,IN-WTotl,IN-PSDel,IN-WDelv,IN-CUsFr,IN-CUsSa,IN-CUTot,IN-RecWW,IN-Facil,IN-FacDB,PT-WGWFr,PT-WGWSa,PT-WGWTo,PT-WSWFr,PT-WSWSa,PT-WSWTo,PT-WFrTo,PT-WSaTo,PT-WTotl,PT-PSDel,PT-WDelv,PT-CUsFr,PT-CUsSa,PT-CUTot,PT-Power,PT-RecWW,PT-Facil,PT-FacDB,PF-WGWFr,PF-WGWSa,PF-WGWTo,PF-WSWFr,PF-WSWSa,PF-WSWTo,PF-WFrTo,PF-WSaTo,PF-WTotl,PF-PSDel,PF-WDelv,PF-CUsFr,PF-CUsSa,PF-CUTot,PF-Power,PF-RecWW,PF-Facil,PF-FacDB,PG-WGWFr,PG-WGWSa,PG-WGWTo,PG-WSWFr,PG-WSWSa,PG-WSWTo,PG-WFrTo,PG-WSaTo,PG-WTotl,PG-PSDel,PG-WDelv,PG-CUsFr,PG-CUsSa,PG-CUTot,PG-Power,PG-RecWW,PG-Facil,PG-FacDB,PN-WGWFr,PN-WGWSa,PN-WGWTo,PN-WSWFr,PN-WSWSa,PN-WSWTo,PN-WFrTo,PN-WSaTo,PN-WTotl,PN-PSDel,PN-WDelv,PN-CUsFr,PN-CUsSa,PN-CUTot,PN-Power,PN-RecWW,PN-Facil,PN-FacDB,MI-WGWFr,MI-WGWSa,MI-WGWTo,MI-WSWFr,MI-WSWSa,MI-WSWTo,MI-WFrTo,MI-WSaTo,MI-WTotl,MI-CUsFr,MI-CUsSa,MI-CUTot,MI-RecWW,LV-WGWFr,LV-WGWSa,LV-WGWTo,LV-WSWFr,LV-WSWSa,LV-WSWTo,LV-WFrTo,LV-WSaTo,LV-WTotl,LV-CUsFr,LV-CUsSa,LV-CUTot,LS-WGWFr,LS-WGWSa,LS-WGWTo,LS-WSWFr,LS-WSWSa,LS-WSWTo,LS-WFrTo,LS-WSaTo,LS-WTotl,LS-CUsFr,LS-CUsSa,LS-CUTot,LA-WGWFr,LA-WGWSa,LA-WGWTo,LA-WSWFr,LA-WSWSa,LA-WSWTo,LA-WFrTo,LA-WSaTo,LA-WTotl,LA-CUsFr,LA-CUsSa,LA-CUTot,IR-WGWFr,IR-WGWSa,IR-WGWTo,IR-WSWFr,IR-WSWSa,IR-WSWTo,IR-WFrTo,IR-WSaTo,IR-WTotl,IR-CUsFr,IR-CUsSa,IR-CUTot,IR-CLoss,IR-IrSpr,IR-IrMic,IR-IrSur,IR-IrTot,IR-RecWW,HY-InUse,HY-OffFr,HY-OffSa,HY-OffTo,HY-InPow,HY-OfPow,HY-ToPow,HY-InFac,HY-OfFac,HY-ToFac,HY-InFDB,HY-OfFDB,HY-ToFDB,WW-PuRet,WW-PuFac,WW-OtFac,WW-RecWW,WW-ToFac,WW-DBFac,RE-SurAr,RE-Evapo,TO-WGWFr,TO-WGWSa,TO-WGWTo,TO-WSWFr,TO-WSWSa,TO-WSWTo,TO-WFrTo,TO-WSaTo,TO-WTotl,TO-CUsFr,TO-CUsSa,TO-CUTot,TO-RecWW,TO-CLoss
1995,CA,6,85,Santa Clara,1603.3,848.07,689.08,1537.15,150.13,0,150.13,98.19,0,98.19,248.32,0,248.32,140.04,71.43,13.96,0,225.43,22.89,161.55,0,17,17,0.19,0,0.19,0,0,0,0.19,0,0.19,71.43,71.62,18.58,0,18.58,0.51,66.15,4.47,0,4.47,0.5,0,0.5,4.97,0,4.97,75.13,1537.15,140.04,91.1,145.01,37.7,0,37.7,45.48,0,45.48,1.41,0,1.41,46.89,0,46.89,13.96,60.85,17.65,0,17.65,0,2124,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.54,0,0.54,0.48,0,0.48,1.02,0,1.02,1.02,0,1.02,0.34,0,0.34,0.43,0,0.43,0.77,0,0.77,0.77,0,0.77,0.2,0,0.2,0.05,0,0.05,0.25,0,0.25,0.25,0,0.25,40.7,0,40.7,8.2,0,8.2,48.9,0,48.9,37.24,0,37.24,0.05,6.07,2.1,18.13,26.3,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,174.4,6,6,3.4,12,145.77,0,0,241.51,0,241.51,108.78,0,108.78,350.29,0,350.29,112.19,0,112.19,8.68,0.05
1995,CA,6,87,Santa Cruz,241.5,129.7,75.28,204.98,16,0,16,9.92,0,9.92,25.92,0,25.92,17.29,4.12,2.06,0,23.47,2.45,126.45,0,16,16,0,0,0,0,0,0,0,0,0,4.12,4.12,1.07,0,1.07,0,36.52,2.47,0,2.47,0.27,0,0.27,2.74,0,2.74,75.03,204.98,17.29,84.35,20.03,5.21,0,5.21,0.62,0,0.62,0.14,0,0.14,0.76,0,0.76,2.06,2.82,0.82,0,0.82,0,57,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0.58,0.09,0,0.09,0.67,0,0.67,0.27,0,0.27,0.05,0,0.05,0.06,0,0.06,0.11,0,0.11,0.11,0,0.11,0.53,0,0.53,0.03,0,0.03,0.56,0,0.56,0.16,0,0.16,38.73,0,38.73,3.42,0,3.42,42.15,0,42.15,30.92,0,30.92,0.05,5.66,2.15,14.69,22.5,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,18.46,14,9,0,23,18.41,0,0,58.4,0,58.4,13.84,0,13.84,72.24,0,72.24,38.29,0,38.29,0.11,0.05
1995,CA,6,89,Shasta,160.9,32.8,93.11,125.91,5.05,0,5.05,43.84,0,43.84,48.89,0,48.89,28.37,7.14,0.01,0,35.52,13.37,388.29,0,26,26,0,0,0,31.64,0,31.64,31.64,0,31.64,7.14,38.78,1.87,0,1.87,0,34.99,2.36,0,2.36,0.26,0,0.26,2.62,0,2.62,74.88,125.91,28.37,225.32,30.99,8.06,0,8.06,4.54,0,4.54,0.14,0,0.14,4.68,0,4.68,0.01,4.69,1.36,0,1.36,0,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.33,0,39.33,19.16,0,19.16,58.49,0,58.49,0.97,0,0.97,0.28,0,0.28,0.35,0,0.35,0.63,0,0.63,0.63,0,0.63,39.05,0,39.05,18.81,0,18.81,57.86,0,57.86,0.34,0,0.34,67.04,0,67.04,97.46,0,97.46,164.5,0,164.5,144.32,0,144.32,8.39,6.41,0.56,45.63,52.6,0,11424.05,16691.13,0,16691.13,2605.06,5316.17,7921.23,2,17,19,2,17,19,13.16,13,0,0,13,10.52,0,0,118.32,0,118.32,192.5,0,192.5,310.82,0,310.82,156.58,0,156.58,0,8.39
1995,CA,6,91,Sierra,3.39,1.96,0.55,2.51,0.44,0,0.44,0.09,0,0.09,0.53,0,0.53,0.46,0.05,0,0,0.51,0.02,211.16,0,4,4,0,0,0,0,0,0,0,0,0,0.05,0.05,0.01,0,0.01,0,0.88,0.06,0,0.06,0.01,0,0.01,0.07,0,0.07,79.55,2.51,0.46,183.27,0.53,0.14,0,0.14,0.37,0,0.37,0.01,0,0.01,0.38,0,0.38,0,0.38,0.11,0,0.11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0.38,0.14,0,0.14,0.52,0,0.52,0.52,0,0.52,0.05,0,0.05,0.06,0,0.06,0.11,0,0.11,0.11,0,0.11,0.33,0,0.33,0.08,0,0.08,0.41,0,0.41,0.41,0,0.41,5.14,0,5.14,33.98,0,33.98,39.12,0,39.12,35.78,0,35.78,0.32,1.12,0.01,10.67,11.8,0,57.52,0,0,0,10.72,0,10.72,1,0,1,1,0,1,0.72,2,0,0.72,2,0.52,0,0,6.39,0,6.39,34.23,0,34.23,40.62,0,40.62,36.56,0,36.56,0,0.32
1995,CA,6,93,Siskiyou,44.65,14.73,12.06,26.79,4.96,0,4.96,3.63,0,3.63,8.59,0,8.59,6.03,1.41,0.01,0,7.45,1.14,320.64,0,14,14,0,0,0,40.5,0,40.5,40.5,0,40.5,1.41,41.91,0.37,0,0.37,0,17.86,1.21,0,1.21,0.13,0,0.13,1.34,0,1.34,75.03,26.79,6.03,225.08,7.37,1.95,0,1.95,0.14,0,0.14,0.74,0,0.74,0.88,0,0.88,0.01,0.89,0.26,0,0.26,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0.68,0.71,0,0.71,1.39,0,1.39,1.38,0,1.38,0.53,0,0.53,0.67,0,0.67,1.2,0,1.2,1.2,0,1.2,0.15,0,0.15,0.04,0,0.04,0.19,0,0.19,0.18,0,0.18,109.5,0,109.5,312.39,0,312.39,421.89,0,421.89,272.13,0,272.13,13.14,15.52,0.91,138.57,155,0,20495.18,0,0,0,341.97,0,341.97,4,0,4,4,0,4,3.45,19,1,0,20,2.6,0,0,116.49,0,116.49,358.1,0,358.1,474.59,0,474.59,276.09,0,276.09,0,13.14
1995,CA,6,95,Solano,370.5,71.14,284.54,355.68,12.12,0,12.12,52.25,0,52.25,64.37,0,64.37,37,9.84,7.34,0,54.18,10.19,180.98,0,9,9,0,0,0,0,0,0,0,0,0,9.84,9.84,2.56,0,2.56,0,14.82,1,0,1,0.11,0,0.11,1.11,0,1.11,74.9,355.68,37,104.03,38.11,10.57,0,10.57,1.57,0,1.57,0,0,0,1.57,0,1.57,7.34,8.91,2.58,0,2.58,0,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0.57,0.65,0,0.65,1.22,0,1.22,1.22,0,1.22,0.5,0,0.5,0.64,0,0.64,1.14,0,1.14,1.14,0,1.14,0.07,0,0.07,0.01,0,0.01,0.08,0,0.08,0.08,0,0.08,110.09,0,110.09,348.16,0,348.16,458.25,0,458.25,369.82,0,369.82,13.35,23.74,4.88,130.98,159.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.64,10,2,2.78,12,36.35,0,0,125.35,0,125.35,401.17,0,401.17,526.52,0,526.52,386.75,0,386.75,0,13.35
1995,CA,6,97,Sonoma,419.5,134.16,193.05,327.21,20.21,0,20.21,24.52,0,24.52,44.73,0,44.73,31.63,9.09,0.41,0,41.13,3.6,136.7,0,26,26,0,0,0,6.92,0,6.92,6.92,0,6.92,9.09,16.01,2.36,0,2.36,0.43,92.29,6.23,0,6.23,0.69,0,0.69,6.92,0,6.92,74.98,327.21,31.63,96.67,38.55,11.15,0,11.15,2.2,0,2.2,0.07,0,0.07,2.27,0,2.27,0.41,2.68,0.78,0,0.78,0,139,2,0,15.05,15.05,0,0,0,0,15.05,15.05,0,15.05,0,10.34,10.34,3561.11,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.05,15.05,0,0,0,0,15.05,15.05,0,15.05,0,10.34,10.34,3561.11,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,4.19,4.15,0,4.15,8.34,0,8.34,7.62,0,7.62,3.22,0,3.22,4.1,0,4.1,7.32,0,7.32,7.32,0,7.32,0.97,0,0.97,0.05,0,0.05,1.02,0,1.02,0.3,0,0.3,10.44,0,10.44,46.49,0,46.49,56.93,0,56.93,56.93,0,56.93,0,6.54,12.99,26.27,45.8,7.15,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6,25,22,9.9,47,25.81,0,0,43.27,15.05,58.32,82.84,0,82.84,126.11,15.05,141.16,78.84,10.34,89.18,7.58,0
1995,CA,6,99,Stanislaus,413.8,245.55,110.32,355.87,44.85,0,44.85,20.09,0,20.09,64.94,0,64.94,55.07,5.06,4.64,0,64.77,0.17,182.48,0,11,11,0,0,0,0,0,0,0,0,0,5.06,5.06,1.32,0,1.32,0,57.93,3.91,0,3.91,0.43,0,0.43,4.34,0,4.34,74.92,355.87,55.07,154.75,59.41,16.92,0,16.92,7.02,0,7.02,0.22,0,0.22,7.24,0,7.24,4.64,11.88,3.44,0,3.44,0,212,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.44,0,29.44,37.18,0,37.18,66.62,0,66.62,66.61,0,66.61,29.17,0,29.17,37.12,0,37.12,66.29,0,66.29,66.29,0,66.29,0.27,0,0.27,0.06,0,0.06,0.33,0,0.33,0.32,0,0.32,458.58,0,458.58,836.2,0,836.2,1294.78,0,1294.78,1041.39,0,1041.39,128.4,102.39,25.54,292.17,420.1,0,1874.28,108.97,0,108.97,56.2,0.86,57.06,4,1,5,4,1,5,42.75,16,2,10.73,18,40.23,0,0,543.8,0,543.8,894.12,0,894.12,1437.92,0,1437.92,1129.68,0,1129.68,0,128.4
1995,CA,6,101,Sutter,73.8,12.09,36.54,48.63,3.04,0,3.04,9.66,0,9.66,12.7,0,12.7,5.66,3.18,0,0,8.84,3.86,261.16,0,6,6,0,0,0,0,0,0,0,0,0,3.18,3.18,0.83,0,0.83,0,25.17,1.7,0,1.7,0.19,0,0.19,1.89,0,1.89,75.09,48.63,5.66,116.39,7.55,1.96,0,1.96,1.14,0,1.14,0.04,0,0.04,1.18,0,1.18,0,1.18,0.34,0,0.34,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.4,0.46,0,0.46,0.86,0,0.86,0.87,0,0.87,0.35,0,0.35,0.45,0,0.45,0.8,0,0.8,0.8,0,0.8,0.05,0,0.05,0.01,0,0.01,0.06,0,0.06,0.07,0,0.07,287.39,0,287.39,749.85,0,749.85,1037.24,0,1037.24,843.99,0,843.99,34.63,59.87,10.94,231.89,302.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,3,0,0,3,4.48,0,0,293.67,0,293.67,760.2,0,760.2,1053.87,0,1053.87,847.99,0,847.99,0,34.63
1995,CA,6,103,Tehama,54.2,33.28,0,33.28,11.57,0,11.57,0,0,0,11.57,0,11.57,7.57,1.81,0,0,9.38,2.19,347.66,0,15,15,0,0,0,38.26,0,38.26,38.26,0,38.26,1.81,40.07,0.47,0,0.47,0,20.92,1.41,0,1.41,0.16,0,0.16,1.57,0,1.57,75.05,33.28,7.57,227.46,9.14,2.38,0,2.38,0,0,0,0.16,0,0.16,0.16,0,0.16,0,0.16,0.05,0,0.05,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.82,0,13.82,4.27,0,4.27,18.09,0,18.09,1.45,0,1.45,0.42,0,0.42,0.53,0,0.53,0.95,0,0.95,0.95,0,0.95,13.4,0,13.4,3.74,0,3.74,17.14,0,17.14,0.5,0,0.5,170.15,0,170.15,160.03,0,160.03,330.18,0,330.18,293.16,0,293.16,27.28,31.99,5.81,62,99.8,0,0,282.48,0,282.48,0,113.14,113.14,1,2,3,1,2,3,3.96,5,0,0,5,2.47,0,0,196.95,0,196.95,202.88,0,202.88,399.83,0,399.83,297.51,0,297.51,0,27.28
1995,CA,6,105,Trinity,13.4,3.6,2.5,6.1,0.56,0,0.56,0.48,0,0.48,1.04,0,1.04,0.47,0.26,0.04,0,0.77,0.27,170.49,0,2,2,0,0,0,21,0,21,21,0,21,0.26,21.26,0.07,0,0.07,0,7.3,0.49,0,0.49,0.05,0,0.05,0.54,0,0.54,73.97,6.1,0.47,77.05,1.01,0.26,0,0.26,0,0,0,0.1,0,0.1,0.1,0,0.1,0.04,0.14,0.04,0,0.04,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0.07,0.05,0,0.05,0.12,0,0.12,0.12,0,0.12,0.03,0,0.03,0.04,0,0.04,0.07,0,0.07,0.07,0,0.07,0.04,0,0.04,0.01,0,0.01,0.05,0,0.05,0.05,0,0.05,1.53,0,1.53,1.21,0,1.21,2.74,0,2.74,2.68,0,2.68,0,0.12,0,1.18,1.3,0.13,1384.75,0,0,0,662.85,0,662.85,2,0,2,2,0,2,0.35,6,2,0,8,0.32,0,0,2.65,0,2.65,22.89,0,22.89,25.54,0,25.54,3.17,0,3.17,0.13,0
1995,CA,6,107,Tulare,349.8,273.58,2.76,276.34,82.09,0,82.09,1.15,0,1.15,83.24,0,83.24,37.8,12.19,0.88,0,50.87,32.37,301.22,0,29,29,0,0,0,0,0,0,0,0,0,12.19,12.19,3.17,0,3.17,0,73.46,4.96,0,4.96,0.55,0,0.55,5.51,0,5.51,75.01,276.34,37.8,136.79,43.31,12.65,0,12.65,3.79,0,3.79,0.12,0,0.12,3.91,0,3.91,0.88,4.79,1.39,0,1.39,0,75,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0.03,0,0,0,0.03,0,0.03,0.03,0,0.03,0,15.04,0,15.04,18.91,0,18.91,33.95,0,33.95,33.74,0,33.74,14.62,0,14.62,18.61,0,18.61,33.23,0,33.23,33.23,0,33.23,0.42,0,0.42,0.3,0,0.3,0.72,0,0.72,0.51,0,0.51,1109.61,0,1109.61,972.49,0,972.49,2082.1,0,2082.1,1596.56,0,1596.56,125.64,186.1,61.28,502.32,749.7,0,0,151,0,151,0,112.8,112.8,0,5,5,0,5,5,31.78,46,14,10.33,60,27.28,0,0,1215.52,0,1215.52,993.22,0,993.22,2208.74,0,2208.74,1647.54,0,1647.54,0,125.64
1995,CA,6,109,Tuolumne,51.5,0.3,40.33,40.63,0.43,0,0.43,5.3,0,5.3,5.73,0,5.73,3.49,0.86,0,0,4.35,1.38,141.03,0.04,26,26,0,0,0,19.39,0,19.39,19.39,0,19.39,0.86,20.25,0.22,0,0.22,0,10.87,0.73,0,0.73,0.08,0,0.08,0.81,0,0.81,74.52,40.63,3.49,85.9,4.3,1.12,0,1.12,0.17,0,0.17,0.01,0,0.01,0.18,0,0.18,0,0.18,0.05,0,0.05,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.15,0.88,0,0.88,1.03,0,1.03,0.3,0,0.3,0.11,0,0.11,0.14,0,0.14,0.25,0,0.25,0.25,0,0.25,0.04,0,0.04,0.74,0,0.74,0.78,0,0.78,0.05,0,0.05,2.15,0,2.15,8.63,0,8.63,10.78,0,10.78,10.57,0,10.57,0,0.39,0.07,2.54,3,0.88,4410.07,1647.79,0,1647.79,1878.95,2522.37,4401.32,6,6,12,6,6,12,1.91,17,24,0.6,41,2.52,0,0,3.63,0,3.63,34.29,0,34.29,37.92,0,37.92,12.26,0,12.26,0.92,0
1995,CA,6,111,Ventura,712.7,197.02,506.63,703.65,38.54,0,38.54,108.9,0,108.9,147.44,0,147.44,80.18,21.86,8.18,0.37,110.59,36.85,209.54,0,27,27,12.96,0,12.96,0,0,0,12.96,0,12.96,21.86,34.82,5.69,0,5.69,0.08,9.05,0.61,0,0.61,0.07,0,0.07,0.68,0,0.68,75.14,703.65,80.18,113.95,80.86,22.68,0,22.68,6.26,0,6.26,0.19,0,0.19,6.45,0,6.45,8.18,14.63,4.24,0,4.24,0,391,0,0,0,0,0,421.07,421.07,0,421.07,421.07,0.37,421.44,0.37,0,0.37,3012.5,0,2,2,0,0,0,0,421.07,421.07,0,421.07,421.07,0.37,421.44,0.37,0,0.37,3012.5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,4.89,0,0,0,0,4.89,4.89,0,0,0,0,0.51,0,0.51,0.41,0,0.41,0.92,0,0.92,0.92,0,0.92,0.27,0,0.27,0.35,0,0.35,0.62,0,0.62,0.62,0,0.62,0.24,0,0.24,0.06,0,0.06,0.3,0,0.3,0.3,0,0.3,122.97,0,122.97,81.29,0,81.29,204.26,0,204.26,168.53,0,168.53,3.21,44.23,11.78,59.59,115.6,54.71,0,187.05,0,187.05,0,28.83,28.83,0,1,1,0,1,1,60.96,22,7,2.49,29,53.78,0,0,181.85,4.89,186.74,190.86,421.07,611.93,372.71,425.96,798.67,202.43,0,202.43,54.79,3.21
1995,CA,6,113,Yolo,150.8,129.89,0,129.89,38.66,0,38.66,0,0,0,38.66,0,38.66,26.22,5.26,0.06,0,31.54,7.12,297.64,0,8,8,0,0,0,0,0,0,0,0,0,5.26,5.26,1.37,0,1.37,0,20.91,1.41,0,1.41,0.16,0,0.16,1.57,0,1.57,75.08,129.89,26.22,201.86,27.79,7.23,0,7.23,4.4,0,4.4,0.14,0,0.14,4.54,0,4.54,0.06,4.6,1.33,0,1.33,0,88,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0.24,0.23,0,0.23,0.47,0,0.47,0.47,0,0.47,0.17,0,0.17,0.21,0,0.21,0.38,0,0.38,0.38,0,0.38,0.07,0,0.07,0.02,0,0.02,0.09,0,0.09,0.09,0,0.09,309.13,0,309.13,735.68,0,735.68,1044.81,0,1044.81,809.55,0,809.55,39.69,51.22,12.41,264.47,328.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.34,12,6,0,18,11.62,0,0,353.84,0,353.84,736.21,0,736.21,1090.05,0,1090.05,819.95,0,819.95,0,39.69
1995,CA,6,115,Yuba,62.3,46.1,0,46.1,8.59,0,8.59,0,0,0,8.59,0,8.59,5.87,1.65,0.14,0,7.66,0.93,186.33,0,5,5,0,0,0,0,0,0,0,0,0,1.65,1.65,0.43,0,0.43,0,16.2,1.09,0,1.09,0.12,0,0.12,1.21,0,1.21,74.69,46.1,5.87,127.33,7.08,2.04,0,2.04,0,0,0,0,0,0,0,0,0,0.14,0.14,0.04,0,0.04,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0.26,0.22,0,0.22,0.48,0,0.48,0.48,0,0.48,0.15,0,0.15,0.19,0,0.19,0.34,0,0.34,0.34,0,0.34,0.11,0,0.11,0.03,0,0.03,0.14,0,0.14,0.14,0,0.14,82.82,0,82.82,261.63,0,261.63,344.45,0,344.45,306.07,0,306.07,8.41,22.16,3.77,59.67,85.6,0,0,3178.1,0,3178.1,0,2155.67,2155.67,0,4,4,0,4,4,5.26,5,5,0.69,10,6.09,0,0,92.76,0,92.76,261.97,0,261.97,354.73,0,354.73,309.06,0,309.06,0,8.41
